"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
79,"P14317|HCLS1_HUMAN","Hematopoietic lineage cell-specific protein OS=Homo sapiens GN=HCLS1 PE=1 SV=3",1.74342939673138,3.65189700718881,2.02371329323259,0.0626041322160042,0.0901661738072793,-4.36956201210419
631,"P04156|PRIO_HUMAN","Major prion protein OS=Homo sapiens GN=PRNP PE=1 SV=1",8.92219060906379,7.24127761335502,20.6759235859512,7.37766335564567e-12,2.95106534225827e-10,13.6444510266847
247,"P09382|LEG1_HUMAN","Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2",2.55969009122164,4.06002735443394,2.11297255196524,0.0531231524373846,0.0901661738072793,-4.22595484497313
340,"Q9UMX5|NENF_HUMAN","Neudesin OS=Homo sapiens GN=NENF PE=1 SV=1",2.76683904318137,4.16360183041381,2.65926923309842,0.01874016945682,0.0416448210151556,-3.29105962983599
293,"P16989|YBOX3_HUMAN","Y-box-binding protein 3 OS=Homo sapiens GN=YBX3 PE=1 SV=4",7.58827426423823,6.57431944094224,14.0699885351429,1.24881623064381e-09,1.17535645237065e-08,10.7750933563109
633,"O43768|ENSA_HUMAN","Alpha-endosulfine OS=Homo sapiens GN=ENSA PE=1 SV=1",4.57340421322027,5.06688441543326,8.59979568323153,6.02746706045182e-07,3.5718323321196e-06,6.11749191416786
396,"P98172|EFNB1_HUMAN","Ephrin-B1 OS=Homo sapiens GN=EFNB1 PE=1 SV=1",3.9063179420655,4.73334127985588,3.91309834068621,0.00157252520486675,0.00493341240742511,-0.989686862468316
321,"P19440|GGT1_HUMAN","Gamma-glutamyltranspeptidase 1 OS=Homo sapiens GN=GGT1 PE=1 SV=2",-1.99819711205572,10.6401831153792,-1.85443122867316,0.0849492946444985,0.108735097144958,-4.63269169331771
321,"A6NGU5|GGT3_HUMAN","Putative gamma-glutamyltranspeptidase 3 OS=Homo sapiens GN=GGT3P PE=5 SV=2",-1.99819711205572,10.6401831153792,-1.85443122867316,0.0849492946444985,0.108735097144958,-4.63269169331771
321,"P36268|GGT2_HUMAN","Inactive gamma-glutamyltranspeptidase 2 OS=Homo sapiens GN=GGT2 PE=1 SV=3",-1.99819711205572,10.6401831153792,-1.85443122867316,0.0849492946444985,0.108735097144958,-4.63269169331771
666,"Q86X29|LSR_HUMAN","Lipolysis-stimulated lipoprotein receptor OS=Homo sapiens GN=LSR PE=1 SV=4",4.68922133803288,5.12479297783957,5.30397894989307,0.000112931542677778,0.000488352616984986,1.46768537235136
531,"Q02413|DSG1_HUMAN","Desmoglein-1 OS=Homo sapiens GN=DSG1 PE=1 SV=2",3.27956247757334,6.4277662020992,2.71754697398283,0.0167230361316547,0.0387780547980399,-3.1870293090401
458,"Q68D85|NR3L1_HUMAN","Natural cytotoxicity triggering receptor 3 ligand 1 OS=Homo sapiens GN=NCR3LG1 PE=1 SV=1",6.31318268447813,5.93677365106219,11.1595094959437,2.46409583524534e-08,1.64273055683023e-07,8.67133497083945
650,"O14763|TR10B_HUMAN","Tumor necrosis factor receptor superfamily member 10B OS=Homo sapiens GN=TNFRSF10B PE=1 SV=2",4.22501443902494,4.89268952833559,3.95868843222609,0.0014380163656042,0.00469556364278924,-0.905928983189305
823,"Q08554|DSC1_HUMAN","Desmocollin-1 OS=Homo sapiens GN=DSC1 PE=1 SV=2",0.792858336805545,3.9751914673348,0.710274419465075,0.489245351273062,0.525364135595234,-5.95196783734664
395,"Q13733|AT1A4_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-4 OS=Homo sapiens GN=ATP1A4 PE=1 SV=3",1.23987647927936,4.38846070477272,0.801719775419951,0.436167350991013,0.474739973867769,-5.88374989478352
