"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
1,"Q09666|AHNK_HUMAN","Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2",-0.424261719388966,22.1149676834588,-0.945670864354319,0.348837413923995,0.576101593302529,-5.38789497090125
2,"P21333|FLNA_HUMAN","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",-0.991346632029057,21.9473188222756,-2.21544665524401,0.0312843319235063,0.331060485490274,-3.63508211663307
3,"P08670|VIME_HUMAN","Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4",-0.200019556020894,22.4953485124903,-0.445704680914796,0.657723194164087,0.790104644331165,-5.70691588437416
4,"P35579|MYH9_HUMAN","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",-0.736887635390712,20.6838961714807,-1.4873089430894,0.14317570069545,0.420050187165385,-4.79632766659348
5,"Q15149|PLEC_HUMAN","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",-0.697840562628521,19.2403410296585,-1.37860268611641,0.174118158702998,0.441624863794215,-4.93470530660424
6,"Q9Y490|TLN1_HUMAN","Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3",-0.91935069347236,20.1091856317114,-1.84596669173522,0.0707861387239978,0.374885133083069,-4.27353490154872
7,"P60709|ACTB_HUMAN","Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",-2.58345192663751,9.96657586638146,-1.65262584177363,0.104636574966102,0.387142333108459,-4.5677489156436
8,"P63261|ACTG_HUMAN","Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1",-1.34971405832234,8.6190009094809,-0.689003877887106,0.493986981417061,0.675214829883619,-5.57973805078611
9,"P46940|IQGA1_HUMAN","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1",-1.08789009688061,19.1586717335981,-2.02927408574035,0.0477385688563666,0.354698763841406,-3.96889729651636
10,"Q14204|DYHC1_HUMAN","Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5",-0.877790102489598,17.284555380925,-1.53342060302476,0.131438677390559,0.411764075527387,-4.73474909107343
11,"P13796|PLSL_HUMAN","Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6",-1.11238664775944,20.6043421945614,-2.31539746208864,0.0247083653796649,0.31600086074823,-3.44614169045985
12,"Q9NZM1|MYOF_HUMAN","Myoferlin OS=Homo sapiens OX=9606 GN=MYOF PE=1 SV=1",-1.15385442161289,17.9131810957092,-2.11372272010354,0.0395198596069438,0.348081871834575,-3.82045426813291
12,"A0AVI2|FR1L5_HUMAN","Fer-1-like protein 5 OS=Homo sapiens OX=9606 GN=FER1L5 PE=2 SV=3",-0.511079041207477,11.2907440397735,-0.47228864980506,0.638763508432276,0.776244235794491,-5.69564331343239
13,"P11142|HSP7C_HUMAN","Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1",-0.901998244094703,20.4262520891619,-1.86912591764318,0.06743308666176,0.373876777514695,-4.23640294905867
14,"P06733|ENOA_HUMAN","Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2",-0.680640778966193,21.4575435051078,-1.51662265140778,0.135622176688092,0.413952924604843,-4.75737841250858
15,"P11021|BIP_HUMAN","Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2",-0.516165553825171,20.5509697424531,-1.06628663903586,0.291385637552662,0.527753549596012,-5.27771633684267
16,"Q9UPN3|MACF1_HUMAN","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4",0.893731603047492,16.5541848079954,1.47022669235717,0.147728480146963,0.422207408090888,-4.81870662933286
17,"O75369|FLNB_HUMAN","Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2",-1.40182587114466,16.6186546506185,-2.30810034639166,0.0251430146828103,0.31600086074823,-3.46015944907262
18,"Q00610|CLH1_HUMAN","Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5",-0.633692849961157,18.2488000558604,-1.18298548888416,0.242376424788623,0.488570616963882,-5.15917910200135
19,"P14618|KPYM_HUMAN","Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4",-0.717790488398684,20.7787640803963,-1.51278814294494,0.136591852423184,0.41400500238329,-4.76251247074597
20,"P08238|HS90B_HUMAN","Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4",-0.76993695555878,17.4582454530607,-1.4124991189845,0.163960798723692,0.436182310131527,-4.89258789426997
21,"P27797|CALR_HUMAN","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",-0.656523641152749,20.403099853539,-1.29221440132949,0.202188336959361,0.466326987205939,-5.03777048424275
22,"P07355|ANXA2_HUMAN","Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2",-0.689865985954444,21.2154332648064,-1.48538157688427,0.14368376890354,0.420050187165385,-4.7988644077654
22,"A6NMY6|AXA2L_HUMAN","Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 SV=2",-0.668659340452216,20.8133700466617,-1.42797519682433,0.159478905366964,0.433504994781357,-4.87304654834724
23,"P07900|HS90A_HUMAN","Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5",-0.814956563741809,17.4582045980227,-1.4736637985601,0.146803373314191,0.421420367594079,-4.8142226637042
24,"P06396|GELS_HUMAN","Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1",-0.998495757013913,20.6028456310596,-2.11645040592535,0.039276390419799,0.347358138681877,-3.81557641353125
24,"#CONTAM#GELS_HUMAN|",">sp|GELS_HUMAN|",-0.998495757013913,20.6028456310596,-2.11645040592535,0.039276390419799,0.347358138681877,-3.81557641353125
25,"P14625|ENPL_HUMAN","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",-0.440309720392257,19.4434179291605,-0.877093867498334,0.384605748372476,0.601924766802418,-5.44486995981588
25,"Q58FF3|ENPLL_HUMAN","Putative endoplasmin-like protein OS=Homo sapiens OX=9606 GN=HSP90B2P PE=5 SV=1",-0.569226203838557,14.3586591958227,-0.88255876070111,0.38167327092374,0.600185606687819,-5.44048143418409
26,"P07237|PDIA1_HUMAN","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",-0.494519777288012,20.1702891314679,-0.996948745416973,0.323561481144078,0.552990557308112,-5.34259969714873
27,"P12814|ACTN1_HUMAN","Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2",-1.34223350751369,18.3586120660212,-2.51410364044564,0.015177972733195,0.286254888807852,-3.05128432732792
28,"P33241|LSP1_HUMAN","Lymphocyte-specific protein 1 OS=Homo sapiens OX=9606 GN=LSP1 PE=1 SV=1",-0.934346046285015,18.9526732182015,-1.71819462891746,0.0919119089320333,0.383990814174528,-4.47116464375005
29,"P04075|ALDOA_HUMAN","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",-0.601572703621823,19.5477239265603,-1.21309198406754,0.23076104926915,0.485533873572168,-5.12671751484573
29,"#CONTAM#ALDOA_RABIT|",">sp|ALDOA_RABIT|",-0.521210950936801,18.6638430486026,-1.02416201057394,0.310659272291223,0.543685284745347,-5.31763127958427
30,"Q9P2E9|RRBP1_HUMAN","Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5",-0.652847758888694,17.792349218196,-1.21373868892085,0.230516092079798,0.485255527168959,-5.12601182093013
30,"Q8N4C6|NIN_HUMAN","Ninein OS=Homo sapiens OX=9606 GN=NIN PE=1 SV=4",-1.3001473447808,7.55985460258471,-0.592089380406014,0.556670961469506,0.719562374264454,-5.63661955757389
31,"Q0VD83|APOBR_HUMAN","Apolipoprotein B receptor OS=Homo sapiens OX=9606 GN=APOBR PE=1 SV=3",-0.95934591798699,17.3567670073129,-1.73091814823416,0.089597308740742,0.380567661485578,-4.45203952871498
32,"P30101|PDIA3_HUMAN","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",-0.368435552760285,20.6772759711016,-0.783326110419269,0.437108584841255,0.636473408901708,-5.51604856210651
33,"O43707|ACTN4_HUMAN","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",-0.752441292286079,17.9963301056743,-1.41291345657206,0.163839545285574,0.436181974953814,-4.8920672595936
34,"P68032|ACTC_HUMAN","Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1",-1.89362053702509,5.71277075699264,-0.895712517613613,0.374673059093583,0.59502834274191,-5.42981044391534
35,"Q13813|SPTN1_HUMAN","Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3",-1.03930465018389,15.6796897113266,-1.39222906553231,0.174646566641221,0.441624863794215,-4.91842928913319
36,"P68133|ACTS_HUMAN","Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1",2.04583476947652,11.7329891112824,0.931906894175665,0.371425115902817,0.59205328430549,-5.38543248659252
37,"P13667|PDIA4_HUMAN","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",-0.656424535682202,19.0185428560224,-1.28173149457576,0.205813799456786,0.467126622764674,-5.04985610475863
38,"O75083|WDR1_HUMAN","WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4",-1.21222039782479,18.1243674972715,-2.26726410908809,0.027703510671085,0.321614610405292,-3.53795865041577
39,"P23381|SYWC_HUMAN","Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2",-1.41978762482967,17.7557961432667,-2.59397787265053,0.0123958738420306,0.284166250325533,-2.88563198759211
40,"P10809|CH60_HUMAN","60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",-0.667290357938118,18.9291290496311,-1.30375521022413,0.198252682912606,0.464106161503158,-5.02435940645376
42,"P68104|EF1A1_HUMAN","Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1",-1.07112777638191,18.1869234566827,-1.85661008314632,0.0695909453658687,0.374885133083069,-4.25803117053497
42,"Q5VTE0|EF1A3_HUMAN","Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1",-1.07112777638191,18.1869234566827,-1.85661008314632,0.0695909453658687,0.374885133083069,-4.25803117053497
43,"#CONTAM#K1C9_HUMAN|",">sp|K1C9_HUMAN|",0.0956360426855944,18.5416371068118,0.182434168401951,0.855975322891344,0.925061728428461,-5.78346008558621
43,"P35527|K1C9_HUMAN","Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3",0.0956360426855944,18.5416371068118,0.182434168401951,0.855975322891344,0.925061728428461,-5.78346008558621
44,"Q01082|SPTB2_HUMAN","Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2",-1.72560430507094,15.3774430516149,-2.18256465956929,0.0386673330706062,0.346237429386904,-3.75264528640391
45,"P55072|TERA_HUMAN","Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4",-0.546008014388146,18.0723988244618,-1.01803550808049,0.313533007596942,0.544701328738046,-5.32330848145805
45,"Q8IYT4|KATL2_HUMAN","Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3",-1.04619264939724,11.4067565148487,-1.013887131971,0.31548907172609,0.545393668724436,-5.32713413795745
45,"O43933|PEX1_HUMAN","Peroxisome biogenesis factor 1 OS=Homo sapiens OX=9606 GN=PEX1 PE=1 SV=1",-1.04619264939724,11.4067565148487,-1.013887131971,0.31548907172609,0.545393668724436,-5.32713413795745
46,"P07858|CATB_HUMAN","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",0.238667993598963,18.107677812964,0.383121094654542,0.703983357312265,0.819917879919937,-5.73033630806237
47,"P49327|FAS_HUMAN","Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3",-1.20526578615459,15.5767969035722,-1.94231397008448,0.0577086611603399,0.366887115993354,-4.11646094534756
48,"P78527|PRKDC_HUMAN","DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3",-0.940685544221488,15.4732569168498,-1.4582327709101,0.150992658022815,0.423664741436004,-4.8342789348272
49,"P06576|ATPB_HUMAN","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",-0.565830117967597,20.0960327877786,-1.19575454155253,0.237399255665393,0.486431300737797,-5.14550477971982
50,"P04083|ANXA1_HUMAN","Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2",-0.646812746723374,19.5921505879414,-1.30180118597266,0.198914957139955,0.464238021811491,-5.02663788391678
51,"P07437|TBB5_HUMAN","Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2",-0.608746745683469,18.8790477749664,-1.23691883784511,0.221861314723304,0.476862311775177,-5.10048467508525
52,"P22314|UBA1_HUMAN","Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3",-0.729995350623543,17.8092502688572,-1.3371349335212,0.187194543490293,0.454663597208345,-4.98494798227112
53,"Q13576|IQGA2_HUMAN","Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4",-1.04816954804725,17.1038586910364,-1.74669399878916,0.0867947805819406,0.377971753709499,-4.4281546602476
54,"P26038|MOES_HUMAN","Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3",-0.58525574017375,19.3443604699652,-1.16057240104124,0.251294648353117,0.49693574401142,-5.18284690490962
54,"Q8TAM6|ERMIN_HUMAN","Ermin OS=Homo sapiens OX=9606 GN=ERMN PE=1 SV=1",-0.384676895631641,15.9687085944005,-0.669824530093304,0.50603316477639,0.684511570569068,-5.59171140273581
55,"P0DMV8|HS71A_HUMAN","Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1",-0.531538181937094,16.4793620596977,-0.929968364550969,0.356829390535968,0.581925098462103,-5.40130563779394
55,"P0DMV9|HS71B_HUMAN","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",-0.531538181937094,16.4793620596977,-0.929968364550969,0.356829390535968,0.581925098462103,-5.40130563779394
56,"P27824|CALX_HUMAN","Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2",-0.808965041703043,17.3129722901835,-1.25893545718717,0.216282424545199,0.475088669077635,-5.0749880821174
57,"Q9Y4L1|HYOU1_HUMAN","Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1",-0.751685143925013,17.6872007684859,-1.34191870417488,0.185648949375052,0.453796835958201,-4.97922423429914
58,"P13639|EF2_HUMAN","Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4",-0.738416420932317,18.2789202499734,-1.36080792203272,0.179640872223824,0.447750715664358,-4.95643897473477
59,"P29966|MARCS_HUMAN","Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4",0.702731261664692,18.0574064590881,1.15830420018017,0.253791477837367,0.499351254018063,-5.18428044498468
60,"P08575|PTPRC_HUMAN","Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC PE=1 SV=3",-0.833371181833801,17.5079715059291,-1.53148801652526,0.131914676660106,0.411764075527387,-4.73736402772943
61,"P38646|GRP75_HUMAN","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",-0.821521184613392,18.8778807006458,-1.62532295565128,0.110344106991475,0.392573148240718,-4.60698400149718
62,"P05107|ITB2_HUMAN","Integrin beta-2 OS=Homo sapiens OX=9606 GN=ITGB2 PE=1 SV=2",-0.636008411533982,18.0904621371421,-1.12501174590686,0.265923953038395,0.50713114253025,-5.21952123046514
63,"P68371|TBB4B_HUMAN","Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1",-0.899641381504432,15.1472033121648,-1.48486663415682,0.143819752480225,0.420050187165385,-4.79954165419208
64,"P02545|LMNA_HUMAN","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",-0.607524515464718,17.7532103046689,-1.11300857693317,0.270995726291149,0.510634451901932,-5.23165657860883
65,"P04406|G3P_HUMAN","Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3",-0.784258835701742,19.6799810415468,-1.5750971699533,0.121503588812653,0.403481848123436,-4.67763551156565
66,"Q32MZ4|LRRF1_HUMAN","Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1 PE=1 SV=2",-0.844008678404617,17.1782430514252,-1.48053731103926,0.144967042332576,0.42129346231839,-4.80522709186162
67,"P34932|HSP74_HUMAN","Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4",-0.842943550570652,16.6549439554235,-1.47901302895444,0.145372698519956,0.421346038038661,-4.80722524883113
68,"Q96KP4|CNDP2_HUMAN","Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2",-0.676396787292152,18.0786428462375,-1.27705053587053,0.207448311242386,0.467750732028288,-5.05522313291233
69,"P00558|PGK1_HUMAN","Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3",-1.1023569079061,19.4766396932604,-2.18130216552257,0.0338619339256025,0.338634890255269,-3.69809221721312
70,"Q14980|NUMA1_HUMAN","Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2",-0.719936618613364,15.1633233129021,-1.13937107815815,0.259945505702176,0.502563733259968,-5.20484199888306
71,"Q99536|VAT1_HUMAN","Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2",-0.629953849084384,17.720044356153,-1.18357616571628,0.242144533282927,0.488570616963882,-5.15854959462505
72,"Q99798|ACON_HUMAN","Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2",-0.63242710064554,17.4312183885695,-1.14919826741205,0.255909617978806,0.500558775985993,-5.19469448203904
73,"P80723|BASP1_HUMAN","Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2",-0.476277545849527,17.4636252030236,-0.857678518175674,0.395138419931694,0.609849204117461,-5.46024791803377
74,"Q86UX7|URP2_HUMAN","Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1",-1.11504518804414,18.6140141907639,-2.06176617887737,0.044415774074216,0.353406926961911,-3.91237626353786
75,"Q14789|GOGB1_HUMAN","Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2",-1.04295991454829,14.8269338655589,-1.48127884158425,0.145887004245773,0.421420367594079,-4.80487178777505
76,"P05023|AT1A1_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",-1.28294346821195,17.4336769550754,-2.3146785527065,0.0247508872296754,0.31600086074823,-3.44752426508425
76,"P13637|AT1A3_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3",-0.700224438964279,13.852646875956,-0.821289407005603,0.418373235583515,0.624154321322549,-5.48519747380116
77,"Q9Y3Z3|SAMH1_HUMAN","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Homo sapiens OX=9606 GN=SAMHD1 PE=1 SV=2",-0.641677305891982,18.2773410040263,-1.1643992855418,0.249755445653973,0.495256309591004,-5.17883598628312
78,"P04264|K2C1_HUMAN","Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6",-0.360672621722472,18.6383346373471,-0.703529238295504,0.484970072864267,0.669542468373762,-5.5704498029927
78,"#CONTAM#K2C1_HUMAN|",">sp|K2C1_HUMAN|",-0.367101850741285,18.6254772798728,-0.718438244524466,0.475811296670297,0.664069752028182,-5.560719048523
79,"Q86UP2|KTN1_HUMAN","Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1",-0.544934827263303,16.2267131999888,-0.929470675167294,0.357084623767821,0.582118037306237,-5.40172715303149
80,"Q00341|VIGLN_HUMAN","Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2",-0.814493262231302,16.4756519286863,-1.37776335618922,0.174375681254562,0.441624863794215,-4.93573626711602
81,"Q68CZ2|TENS3_HUMAN","Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2",-1.09259635940351,16.8167883999095,-1.87071321127388,0.067208286368514,0.373504631469922,-4.23384343660078
82,"Q9BQE3|TBA1C_HUMAN","Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1",-0.224142577885088,11.0785570278006,-0.188304648964923,0.851395514014101,0.923415578725278,-5.7824509195792
83,"P50395|GDIB_HUMAN","Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2",-0.924263831488368,18.0229027293617,-1.69694954855791,0.0958868645476082,0.386500097214807,-4.5028221557988
84,"P63104|1433Z_HUMAN","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",-0.813787689290681,19.4914227026706,-1.61838858478871,0.11183335770157,0.393650084368574,-4.61685623913121
85,"P07814|SYEP_HUMAN","Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5",-0.914947082340701,16.171214957083,-1.51408025835946,0.136264486728619,0.41400500238329,-4.76078375907391
86,"Q15075|EEA1_HUMAN","Early endosome antigen 1 OS=Homo sapiens OX=9606 GN=EEA1 PE=1 SV=2",-0.500311578229962,16.2730711796564,-0.862680272354125,0.392407971245364,0.608606817484258,-5.45631813353163
87,"Q9NYU2|UGGG1_HUMAN","UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3",-0.64492331612481,16.9699544741933,-1.14767178558504,0.256533564098668,0.500612812960198,-5.19627612047024
88,"P09960|LKHA4_HUMAN","Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2",-0.476819144553343,17.9813808816507,-0.873703439896315,0.38643217698128,0.603378455597627,-5.44757935607726
89,"P54652|HSP72_HUMAN","Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1",0.0197537960609839,8.42331739801112,0.00579109281707125,0.995465703819459,0.997086229383816,-5.79888199601521
90,"Q13885|TBB2A_HUMAN","Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1",-1.38189202682199,14.9516178013938,-2.1381255692039,0.0373878935523335,0.34261629261681,-3.77663210713832
90,"Q9BVA1|TBB2B_HUMAN","Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1",-1.40734611396081,14.4753953268636,-2.06388050592293,0.0442066915345144,0.353406926961911,-3.90867249554549
91,"P40939|ECHA_HUMAN","Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2",-0.753646325584004,18.0422723279613,-1.38168502809654,0.173174946621318,0.441624863794215,-4.93091426633234
92,"P52209|6PGD_HUMAN","6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3",-0.974941014514652,18.3062884483823,-1.73478115468771,0.0889042099398832,0.379156265527792,-4.44620843308307
93,"O75923|DYSF_HUMAN","Dysferlin OS=Homo sapiens OX=9606 GN=DYSF PE=1 SV=1",-1.5282638171295,14.9015700866302,-2.1375770882779,0.0388830522115598,0.347358138681877,-3.79304228017347
94,"P11413|G6PD_HUMAN","Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=4",-0.882937581242885,17.5577929268289,-1.64741496839369,0.105706845538785,0.387142333108459,-4.5752819409971
95,"P28838|AMPL_HUMAN","Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3",-0.571933981186859,17.6757288092325,-1.04228850254663,0.302261873451306,0.537513571096428,-5.30064367698032
96,"P11717|MPRI_HUMAN","Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3",-0.0894583193330831,13.952232936392,-0.126743161364852,0.899648996177951,0.948308425486646,-5.79144563562794
97,"Q01518|CAP1_HUMAN","Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5",-0.92046537949096,18.8002949265306,-1.80115057178043,0.0776753199163325,0.375605864510613,-4.3442551608024
98,"#CONTAM#ANXA5_HUMAN|",">sp|ANXA5_HUMAN|",-0.674937925202791,18.9769666367232,-1.28358711011287,0.205168523954197,0.467051180058524,-5.04772345951958
98,"P08758|ANXA5_HUMAN","Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2",-0.674937925202791,18.9769666367232,-1.28358711011287,0.205168523954197,0.467051180058524,-5.04772345951958
99,"P52790|HXK3_HUMAN","Hexokinase-3 OS=Homo sapiens OX=9606 GN=HK3 PE=1 SV=2",-1.99450883629644,16.804306318256,-3.63943331352095,0.000644232709774268,0.0997134966538136,-0.404240196812562
100,"P51659|DHB4_HUMAN","Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens OX=9606 GN=HSD17B4 PE=1 SV=3",-1.2646913902926,17.7664152818932,-2.2731164901788,0.0273228788541432,0.321614610405292,-3.52687667954826
101,"P42224|STAT1_HUMAN","Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=2",-0.271736567292802,16.9863095629518,-0.484122209041741,0.63040044717662,0.770032537149661,-5.69041747368897
102,"Q07954|LRP1_HUMAN","Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens OX=9606 GN=LRP1 PE=1 SV=2",-0.52538017898787,15.5244793172573,-0.855268976902134,0.396457996488,0.609849204117461,-5.4621331504425
103,"P42704|LPPRC_HUMAN","Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",-1.09230624875623,16.4896764031939,-1.75655706068317,0.0852599100528186,0.377971753709499,-4.41363226100754
